,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
2774,6,3,1,0,2,2,0,0,0,42129800500,2365,1158,1207,303,1371,691,173,130,688,683,297,394,2278,111,35539,0.907149338,2607.067988,6.102,3.102,0.698,0.698,0.769,-0.231,0.8370000000000001,0.8370000000000001,1.173,-0.8270000000000001,1.025,-0.975,0.42,0.42,1.089,1.089,"Census Tract 8005, Westmoreland County, Pennsylvania"
2775,5,2,1,0,0,0,1,2,0,42129800600,2287,1304,983,428,1507,352,282,146,833,674,189,163,1543,748,17386,0.239535463,9547.646831,6.242999999999999,4.243,1.811,0.8109999999999999,-1.64,-2.64,-0.441,-0.441,0.16,0.16,0.07200000000000001,0.07200000000000001,0.109,-1.891,-2.398,-2.398,"Census Tract 8006, Westmoreland County, Pennsylvania"
2776,14,9,1,3,0,0,2,0,1,42129800700,2112,1137,975,433,1294,385,346,87,595,699,196,189,1545,642,12318,0.552190952,3824.763866,5.525,-3.475,1.879,-0.121,2.375,1.375,2.717,-0.28300000000000003,0.983,0.983,0.127,0.127,0.316,0.316,-1.984,-2.984,"Census Tract 8007, Westmoreland County, Pennsylvania"
2777,3,0,0,0,0,1,1,1,0,42129800800,1754,827,927,289,1100,365,153,136,502,598,172,193,1668,136,31546,0.448678894,3909.254535,3.775,3.775,0.557,-0.44299999999999995,-2.349,-2.349,-0.12,-0.12,0.8759999999999999,0.8759999999999999,0.156,-0.8440000000000001,0.305,-0.695,-0.37200000000000005,-0.37200000000000005,"Census Tract 8008, Westmoreland County, Pennsylvania"
2778,2,1,0,1,0,0,0,1,0,42129800900,2511,1196,1315,445,1446,620,140,305,770,676,286,334,2299,274,26771,1.243423083,2019.425275,3.62,2.62,1.2570000000000001,1.2570000000000001,-1.008,-1.008,-0.588,-1.588,0.6509999999999999,0.6509999999999999,-0.573,-0.573,-0.877,-1.8769999999999998,-1.3969999999999998,-1.3969999999999998,"Census Tract 8009, Westmoreland County, Pennsylvania"
2779,11,7,1,0,2,0,0,1,0,42129801001,3940,1918,2022,772,2194,974,322,450,1173,1021,423,551,3880,87,33196,1.144760854,3441.7668869999998,6.375,-0.625,1.2819999999999998,1.2819999999999998,2.017,1.0170000000000001,1.224,1.224,1.3630000000000002,-0.637,1.088,1.088,0.17600000000000002,-0.8240000000000001,-0.203,-0.203,"Census Tract 8010.01, Westmoreland County, Pennsylvania"
2780,13,8,1,3,1,1,2,0,0,42129801002,2444,1099,1345,426,1436,582,177,249,671,765,251,331,2301,154,26422,6.149663752,397.4201027,5.537999999999999,-2.4619999999999997,1.187,-0.813,2.8169999999999997,1.817,2.8789999999999996,-0.121,1.604,0.604,0.634,-0.366,0.9470000000000001,0.9470000000000001,-0.126,-0.126,"Census Tract 8010.02, Westmoreland County, Pennsylvania"
2781,21,11,0,1,1,5,2,1,1,42129801100,4937,2383,2554,955,2865,1117,461,494,1356,1509,566,551,4863,131,36196,3.969424014,1243.757276,6.271,-4.729,0.925,-1.075,3.365,3.365,3.7460000000000004,2.7460000000000004,2.537,1.537,1.6480000000000001,-3.352,1.633,0.633,3.094,2.094,"Census Tract 8011, Westmoreland County, Pennsylvania"
2782,1,1,1,0,1,0,0,0,0,42129801701,2299,1147,1152,404,1455,440,174,230,772,683,201,239,2230,69,32340,15.13171464,151.9325506,5.266,4.266,0.593,0.593,-1.05,-2.05,-1.13,-1.13,0.971,-0.028999999999999998,0.303,0.303,-0.42100000000000004,-0.42100000000000004,-1.675,-1.675,"Census Tract 8017.01, Westmoreland County, Pennsylvania"
2783,2,0,0,0,0,1,0,1,1,42129802001,2523,1268,1255,485,1609,429,218,267,836,773,214,215,2249,285,42014,12.80551631,197.0244649,3.733,3.733,0.245,0.245,-1.349,-1.349,-0.9590000000000001,-0.9590000000000001,1.196,1.196,0.395,-0.605,-0.33299999999999996,-1.3330000000000002,-0.629,-1.629,"Census Tract 8020.01, Westmoreland County, Pennsylvania"
2784,1,1,1,0,0,0,0,0,0,42129802002,7673,3505,4168,1575,4565,1533,624,951,2175,2390,706,827,7463,214,38567,5.2547781769999995,1460.1948439999999,9.041,8.041,-0.541,-0.541,-5.604,-6.604,-2.8680000000000003,-2.8680000000000003,0.8859999999999999,0.8859999999999999,0.20199999999999999,0.20199999999999999,-0.825,-0.825,-1.62,-1.62,"Census Tract 8020.02, Westmoreland County, Pennsylvania"
2785,14,5,2,2,1,2,2,2,1,42129802101,4699,2290,2409,935,2401,1363,445,490,1224,1177,621,742,4595,104,35714,6.613667812999999,710.4983397000001,7.35,2.35,1.4809999999999999,-0.519,-0.603,-2.603,2.625,0.625,2.14,1.14,1.218,-0.782,0.5660000000000001,-1.4340000000000002,0.365,-0.635,"Census Tract 8021.01, Westmoreland County, Pennsylvania"
2786,67,30,8,16,7,10,12,8,7,42129802102,6007,2730,3277,1248,3234,1525,512,736,1569,1665,649,876,5774,257,45893,8.52000861,705.0462357999999,21.391,-8.609,6.917000000000001,-5.083,14.052,6.0520000000000005,18.842,2.842,6.121,-0.879,9.317,-0.6829999999999999,12.892999999999999,4.893,8.221,1.2209999999999999,"Census Tract 8021.02, Westmoreland County, Pennsylvania"
2787,31,10,3,6,4,7,4,2,2,42129802103,2517,1236,1281,439,1501,577,251,188,693,808,292,285,2223,294,48750,5.102995241,493.23973099999995,8.642000000000001,-1.358,2.088,-1.912,6.274,3.2739999999999996,7.724,1.724,3.655,-0.345,3.597,-3.403,5.582000000000001,3.582,5.691,3.6910000000000003,"Census Tract 8021.03, Westmoreland County, Pennsylvania"
2788,7,4,1,1,1,0,1,2,0,42129802200,2991,1431,1560,646,1804,541,325,321,890,914,216,325,2901,137,30640,1.2081503340000002,2475.685282,5.877999999999999,1.8780000000000001,1.735,0.735,-0.6579999999999999,-1.6580000000000001,1.215,0.215,1.1340000000000001,0.134,0.665,0.665,0.245,-1.755,-0.9490000000000001,-0.9490000000000001,"Census Tract 8022, Westmoreland County, Pennsylvania"
2789,12,10,1,0,0,1,0,1,0,42129802301,5926,3094,2832,1272,3425,1229,793,479,1666,1759,635,594,5644,307,37257,8.997573737,658.6219989,7.723,-2.2769999999999997,0.297,0.297,0.428,-0.5720000000000001,1.669,1.669,1.631,1.631,0.726,-0.27399999999999997,-0.8690000000000001,-1.869,-1.58,-1.58,"Census Tract 8023.01, Westmoreland County, Pennsylvania"
2790,2,2,0,0,0,0,0,0,0,42129802303,2999,1472,1527,562,1800,637,278,284,892,908,302,335,2955,56,41968,2.528099636,1186.266537,4.356,2.356,-0.5720000000000001,-0.5720000000000001,-1.733,-1.733,-1.057,-1.057,1.038,1.038,0.51,0.51,-0.314,-0.314,-1.319,-1.319,"Census Tract 8023.03, Westmoreland County, Pennsylvania"
2791,7,6,1,1,1,1,0,0,0,42129802304,6501,3241,3260,1410,4093,998,791,619,2023,2070,427,571,6282,434,40938,8.270951482000001,786.0038852999999,9.736,3.736,-0.045,-0.045,-2.056,-3.056,0.55,-0.45,1.431,0.431,1.072,0.07200000000000001,0.445,0.445,0.11599999999999999,0.11599999999999999,"Census Tract 8023.04, Westmoreland County, Pennsylvania"
2792,21,13,2,3,0,4,0,1,0,42129803000,4740,2293,2447,907,2941,892,515,392,1464,1477,314,578,4699,44,30520,1.039020214,4561.990168,10.573,-2.427,1.189,1.189,3.065,1.065,3.772,0.772,1.54,1.54,1.084,-2.9160000000000004,-1.712,-2.7119999999999997,2.199,2.199,"Census Tract 8030, Westmoreland County, Pennsylvania"
2793,8,1,1,1,2,0,4,1,0,42129803100,3802,1857,1945,653,2439,710,282,371,1223,1216,352,358,3710,123,35208,3.775672545,1006.9729179999999,7.431,6.431,1.225,-2.775,-2.576,-3.576,0.537,-0.46299999999999997,1.848,-0.152,1.2570000000000001,1.2570000000000001,3.7,2.7,-1.141,-1.141,"Census Tract 8031, Westmoreland County, Pennsylvania"
2794,16,4,4,6,0,3,4,1,2,42129803200,2427,1141,1286,436,1532,459,194,242,743,789,204,255,2387,80,36304,6.61911417,366.66537810000005,9.462,5.462000000000001,0.741,-3.259,-0.637,-4.637,2.8339999999999996,-3.1660000000000004,2.34,2.34,2.296,-0.7040000000000001,2.019,1.0190000000000001,-0.311,-2.311,"Census Tract 8032, Westmoreland County, Pennsylvania"
2795,33,12,5,7,2,3,7,4,2,42129803301,5838,2827,3011,1288,3091,1459,654,634,1566,1525,607,852,5691,187,34382,2.795527505,2088.33574,12.769,0.769,3.335,-3.665,1.8780000000000001,-3.122,8.149,1.149,3.6180000000000003,1.618,3.543,0.5429999999999999,4.499,0.499,1.062,-0.938,"Census Tract 8033.01, Westmoreland County, Pennsylvania"
2796,6,1,1,0,0,1,0,3,0,42129803302,3976,1785,2191,706,2242,1028,242,464,1097,1145,446,582,3878,98,34415,4.161333389,955.4629799,6.444,5.444,1.216,1.216,-3.725,-4.725,-0.336,-0.336,1.534,1.534,0.03,-0.97,-1.141,-4.141,-0.22899999999999998,-0.22899999999999998,"Census Tract 8033.02, Westmoreland County, Pennsylvania"
2797,4,3,1,0,0,0,0,1,0,42129803400,3498,1768,1730,933,2086,479,565,368,990,1096,213,266,3285,336,49176,1.6435399769999999,2128.332775,5.047,2.0469999999999997,-0.6659999999999999,-0.6659999999999999,-1.77,-2.77,0.622,0.622,1.217,1.217,1.3619999999999999,1.3619999999999999,-0.163,-1.163,-1.1420000000000001,-1.1420000000000001,"Census Tract 8034, Westmoreland County, Pennsylvania"
2798,1,0,0,1,0,0,0,1,0,42129803501,4915,2456,2459,1194,2834,887,707,487,1366,1468,383,504,4814,121,38750,4.223445257,1163.741851,5.749,5.749,0.722,0.722,-4.817,-4.817,-0.544,-1.544,0.963,0.963,0.43200000000000005,0.43200000000000005,-1.2570000000000001,-2.2569999999999997,-1.765,-1.765,"Census Tract 8035.01, Westmoreland County, Pennsylvania"
2799,18,10,3,1,1,1,5,1,0,42129803502,3980,1838,2142,710,2455,815,298,412,1174,1281,366,449,3910,70,34877,2.185844011,1820.8069649999998,9.265,-0.735,0.594,-4.406000000000001,1.3980000000000001,-1.6019999999999999,4.087,3.0869999999999997,2.177,1.177,1.6680000000000001,0.6679999999999999,3.003,2.003,-0.293,-0.293,"Census Tract 8035.02, Westmoreland County, Pennsylvania"
2800,5,3,1,0,1,0,0,0,0,42129805000,3711,1852,1859,678,2187,846,340,338,1167,1020,345,501,3697,27,31653,15.66703215,236.86681459999997,6.601,3.6010000000000004,0.634,0.634,-1.261,-2.261,-0.354,-0.354,1.3159999999999998,0.316,0.11599999999999999,0.11599999999999999,-0.7,-0.7,-1.124,-1.124,"Census Tract 8050, Westmoreland County, Pennsylvania"
2801,7,4,2,2,0,2,0,2,0,42129805100,2568,1312,1256,460,1600,508,234,226,895,705,183,325,2558,10,29615,11.36387649,225.97922480000003,7.309,3.3089999999999997,1.5959999999999999,1.5959999999999999,-0.441,-2.441,0.594,-1.406,1.307,1.307,0.07400000000000001,-1.926,-1.411,-3.411,-0.24100000000000002,-0.24100000000000002,"Census Tract 8051, Westmoreland County, Pennsylvania"
2802,5,3,0,1,0,1,0,1,0,42129805902,6622,3451,3171,1337,3956,1329,621,716,2229,1727,601,728,6375,308,34389,15.61697748,424.02571219999993,8.359,5.359,0.765,0.765,-3.342,-3.342,-2.589,-3.589,1.2229999999999999,1.2229999999999999,-0.11,-1.11,-0.92,-1.92,-1.077,-1.077,"Census Tract 8059.02, Westmoreland County, Pennsylvania"
